NH3-N,TN,TKN,TP,Orthophosphate,SST,WATER TEMP.,CONDUCTIVITY,pH,OD mg/L
0.005485170189477264,0.07294632339522082,0.07317705482177493,0.03562503723513126,0.00920785440613027,189.0,30.8,71700.0,7.9,0.5190839694656488
0.001652834011682483,0.04757455197467871,0.045282564895034745,0.013858382398353854,0.016475095785440617,26.5,21.2,47300.0,8.1,0.5648854961832062
0.001974238082249687,0.04661250041748859,0.04623207959319726,0.026712504500223028,0.01855842911877395,79.5276,29.8,61500.0,8.1,0.732824427480916
0.0013439460437898287,0.04077241808165805,0.03296510735459262,0.013994946776594163,0.012068965517241383,24.0,28.6,69100.0,8.1,0.45038167938931295
0.0018693625879521885,0.025514048285332838,0.024469342004422277,0.019491663000766636,0.00363984674329502,31.0,32.4,77900.0,8.1,0.45038167938931295
0.0001508072295842883,0.059045293456942295,0.055883606306040515,0.008190960701380992,0.021144636015325676,161.25,30.4,65300.0,8.3,0.6946564885496183
0.0009663848182036086,0.03855645011006032,0.03526697242432878,0.010871036624347073,0.018510536398467437,78.5185,25.6,55800.0,8.3,0.5496183206106869
0.0035737015429048455,0.04033303091569506,0.040427503554528,0.02343495942245559,0.01805555555555556,66.4286,27.1,50100.0,8.4,0.6641221374045801
0.004601651417094399,0.04429503542635908,0.04442184955434098,0.018484500711244356,0.015229885057471268,35.1,28.4,65100.0,7.9,0.45038167938931295
0.00030463721604092063,0.0008007425506166193,0.0005502077835318215,0.02975106191606993,0.010751915708812263,244.0,29.7,59800.0,7.78,0.6641221374045801
0.0006187205473079162,0.000793779571915605,0.0007011086524329538,0.010785683887946878,0.015445402298850578,38.0,32.1,59900.0,7.96,0.4786259541984732
0.0016247318188849099,0.0018173374409646747,0.0012257793658430453,0.05074100685160557,0.01273946360153257,25.5,29.6,72000.0,7.91,0.30687022900763355
0.0013696867077808831,0.0022745730423312663,0.0014161466158413968,0.013721818020113545,0.009578544061302685,31.3,,59000.0,8.16,0.499236641221374
0.0007793045061511921,0.043402567236321105,0.04338980368864869,0.022598502605733692,0.008381226053639848,51.5,28.8,76400.0,7.8,0.4427480916030534
0.0007793045061511921,0.048299862256034345,0.04603637277399163,0.015087461802516642,0.014367816091954026,20.5,32.2,75600.0,7.7,0.45038167938931295
0.0011099185390638193,0.03346871762287435,0.03282674286556943,0.015599578220917806,0.006704980842911879,43.5,32.9,108900.0,8.0,0.3435114503816794
0.004585852789378788,0.03371657645470145,0.03271017774822287,0.021029036488806933,0.008378352490421457,174.29,25.7,59900.0,8.1,0.5076335877862596
0.028420574111268155,0.03382710213661554,0.030868304957933943,0.020304221051296485,0.015517241379310346,42.0,27.8,64500.0,7.7,0.38549618320610685
0.0013648219584394545,0.020748957021222855,0.02052295926540157,0.025004596244855154,0.014694444444444447,83.0,32.1,81900.0,7.7,0.4618320610687022
0.0012966210065071925,0.02451824949137181,0.024268783141893523,0.022040295709676423,0.011973180076628355,48.0,31.7,81500.0,8.2,0.2809160305343511
0.006303864996121189,0.042386784693488166,0.04076849308720798,0.02639943066310712,0.009180555555555556,162.5,25.2,59300.0,8.9,0.4732824427480916
0.005485524418798241,0.04117914887751329,0.04142922995333031,0.022622572077398546,0.01627107279693487,53.13,31.7,81200.0,8.3,0.4732824427480916
0.007404337419958933,0.05249575322126543,0.05177176656814929,0.010546696226026336,0.009554597701149426,62.3529,22.7,48400.0,7.9,0.3893129770992366
0.0037501077447517975,0.054026448039038354,0.05359673846112129,0.022393656038373226,0.0149904214559387,72.2581,30.1,66900.0,7.9,0.5496183206106869
0.0013004939137498833,0.047080644685486776,0.04176378878744326,0.018586923994924585,0.017887931034482763,30.5,29.3,74800.0,7.9,0.35877862595419846
0.0021298156000231425,0.03750891638435076,0.03658563707886005,0.03540141306576275,0.008261494252873564,80.0,34.2,88200.0,8.2,0.5725190839694656
0.0013890984745704674,0.03839639443965301,0.03772363857003922,0.027002703803983688,0.006465517241379312,435.0,25.1,51100.0,8.2,0.6641221374045801
0.001762314487152693,0.07811027728925389,0.07665499483268993,0.029426721517749194,0.012260536398467437,316.0,29.6,60800.0,8.1,0.5343511450381679
0.003296977597356977,0.04579790153925696,0.041570682106286394,0.015582507673637768,0.024640804597701158,160.0,26.8,59800.0,8.1,0.4732824427480916
0.0029805799678595925,0.04250445903353531,0.04259012194554586,0.029409650970469152,0.015780651340996172,98.0,21.7,44000.0,8.5,0.5877862595419847
0.0041246698287537385,0.03060663164768052,0.030397378169370954,0.015684930957318002,0.007758620689655174,41.1,28.9,64900.0,7.9,0.4732824427480916
0.006739803213804552,0.008466982100433123,0.006254260627994628,0.029221874950388728,0.00792624521072797,6.0,,51300.0,8.13,0.5244274809160305
0.007852083281674893,0.062079597105341215,0.034906853304575804,0.036459786997125154,0.027418582375478937,87.0,30.8,,7.83,0.4183206106870229
0.0006848433538904417,0.01299756024189295,0.01139881948160862,0.02140356429613098,0.009339080459770117,11.2,23.5,52500.0,8.23,0.47175572519083964
0.002668527551366204,0.08666587489862192,0.08610635734681543,0.08405247281387317,0.010536398467432952,24.0,37.5,65400.0,8.1,0.4732824427480916
0.0024087593826491397,0.03783218427550984,0.021033259572988617,0.02481767375213873,0.026101532567049817,18.0,31.0,23700.0,7.6,0.40458015267175573
0.006384463974287675,0.06720862005622419,0.02591511162160488,0.024217814720718163,0.01884578544061303,24.0,,33500.0,8.1,0.4687022900763359
0.0012176042526410747,0.04931931196764981,0.026663649577909378,0.014229496096221898,0.008772509578544063,15.5,26.4,56500.0,8.7,0.48625954198473287
0.0005045642448007991,0.028979917353620606,0.026219606359529076,0.019047828771485635,0.006872605363984676,24.0,31.5,58600.0,8.5,0.6503816793893129
0.002297625837014366,0.04497882314472767,0.04298476254099976,0.013872209541650684,0.009512212643678164,28.5,23.4,54360.0,8.2,0.5648854961832062
0.0016115072575684046,0.030556057212382148,0.030725924184246155,0.016019172273061155,0.008431273946360155,6.5,25.2,57500.0,8.1,0.5725190839694656
0.00395565521207119,0.04313639577051034,0.03993707573059932,0.018546466797870892,0.005908764367816093,20.77,31.5,57100.0,8.7,0.6946564885496183
0.002291296939812896,0.03769979484047456,0.032493832333255236,0.017310047058377687,0.01258189655172414,40.0,31.8,53100.0,8.3,0.4580152671755725
0.001190966207703543,0.04293662791157825,0.03342876768593006,0.014186136906130598,0.012221503831417627,15.5,32.2,48800.0,8.2,0.5648854961832062
0.0010923487647433196,0.04791840707286379,0.03882263799048702,0.018004818332675268,0.006322557471264369,23.5,30.7,51700.0,8.4,0.5496183206106869
0.0038700734081229503,0.05524589770887595,0.021428155539143734,0.01721445199360947,0.020749521072796942,29.0,22.8,26500.0,8.0,0.5419847328244275
0.0021419066275125192,0.036491810875564634,0.02664746836165952,0.01391471520437798,0.008278256704980844,22.5,27.8,58400.0,8.4,0.5267175572519084
0.0008761271872184614,0.04316304076900622,0.04298167487706686,0.00803220461167663,0.012957375478927205,35.5,30.8,61600.0,8.0,0.5954198473282444
0.0012459662136073651,0.02209397240696874,0.021306181206035033,0.005367492181262581,0.0,15.5,32.3,64000.0,8.0,0.4961832061068703
0.006921168626145194,0.03970104775886202,0.031184709256742184,0.019460936015662574,0.01817289272030652,34.5,31.8,48600.0,8.2,0.37404580152671757
0.005995213181109186,0.04293790445767343,0.04101624909842534,0.028702930313075546,0.001238026819923372,15.5,30.7,55400.0,7.8,0.4198473282442748
0.008654766923010619,0.049671104861554044,0.02642761740342971,0.02438749596068175,0.024020593869731807,35.5,21.3,32500.0,8.0,0.5419847328244275
0.007765415174475653,0.044790985189303315,0.03188117480551663,0.026268670270942027,0.022356321839080467,36.0,22.4,43600.0,8.1,0.6030534351145038
0.0009923144044991846,0.033953805139045,0.02973211427718159,0.007122344441650566,0.013251915708812264,19.0,27.1,53300.0,8.4,0.5267175572519084
0.0015574282478991249,0.032880578021928696,0.028900070101579037,0.01513355228017275,0.007145593869731802,22.0,33.8,48000.0,8.3,0.9999999999999999
0.0005603907857869028,0.029330619380861678,0.02856065922414295,0.01562518404183786,0.007200670498084293,10.0,26.8,61300.0,8.2,0.5572519083969466
0.0020882999236045427,0.10785398698651774,0.02145322829889961,0.03058239756860781,0.040490900383141765,13.5,22.9,,8.5,0.5267175572519084
0.017963205019665633,0.0886596078000123,0.03979580930178957,0.02621233746491789,0.02022988505747127,37.5,22.3,28300.0,8.1,0.4961832061068703
0.00019954918415083557,0.03585455906484782,0.03611916766980921,0.005360663962350567,0.003951149425287358,26.3636,31.9,62500.0,8.5,0.4732824427480916
0.0009044655328966868,0.0017337816965525062,0.001311676783525228,0.008907923687142617,0.004406130268199235,69.0,29.3,68100.0,8.17,0.5824427480916031
0.0032612712818024135,0.0027364506294985337,0.002971586341437685,0.024305557333737564,0.004430076628352491,10.0,31.8,56700.0,8.18,0.483206106870229
0.0,0.026101886157201448,0.02584351496319087,0.028163501019026323,0.002586206896551725,102.0,29.1,40900.0,8.21,0.4198473282442748
0.0031526409567025505,0.03529533903544038,0.035313124874694235,0.022154668376452684,0.0,43.0,27.1,47700.0,8.56,0.5923664122137404
0.0014405325719764463,0.022652890707299138,0.02240297515224505,0.01457534538411548,0.0055076628352490435,34.7,30.0,68500.0,8.1,0.6106870229007634
0.003046372160409206,0.0516420920325211,0.046106019328869076,0.022427797132933303,0.006704980842911879,32.0,30.7,72100.0,8.3,0.5572519083969466
0.0007084586419556293,0.028942781467215194,0.028322932316827937,0.01577028369371819,0.005268199233716476,137.1,31.3,65400.0,8.0,0.4580152671755725
0.003926537561886814,0.036777432261880225,0.037049088470532864,0.00978995886510222,0.005861111111111112,51.0,30.4,62700.0,9.4,0.5572519083969466
0.006326559287951834,0.05687316904123194,0.05718105197685246,0.005842224101120461,0.0039011015325670514,23.5,31.6,69900.0,9.2,0.5572519083969466
0.0011795600235680575,0.04533818247548701,0.04558682747777602,0.008535102934546573,0.002976772030651342,22.5,33.1,70000.0,8.9,0.6259541984732824
0.0007252254964819124,0.04079562801066144,0.04084306133196343,0.003018584875529252,0.0041666666666666675,10.0,24.0,55900.0,8.3,0.5954198473282444
0.0009140061092750224,0.01794624204441967,0.017923401604600906,0.004196452637851925,0.0025383141762452114,20.5,33.5,69500.0,8.7,0.5267175572519084
0.00044375487803294104,0.03964014490515715,0.039564838110297665,0.0053743204001745985,0.0009818007662835253,30.0,25.6,54200.0,8.5,0.6641221374045801
0.0008234650948330931,0.035918780938400174,0.035499777641765796,0.0061424950277763415,0.0025383141762452114,23.0,27.0,53900.0,8.5,0.4732824427480916
0.0008477888415402363,0.03289313459351952,0.03283974355581321,0.015224026180756954,0.008716475095785443,17.5,26.1,56400.0,8.5,0.5877862595419847
0.0013862174094265145,0.002416153609251886,0.0018897431890080281,0.00711551622273855,0.0068007662835249056,12.0,31.8,65800.0,8.16,0.46106870229007635
0.0016294548764979472,0.03469884386005351,0.034428613627750675,0.010990530455307346,0.006226053639846745,7.3,30.1,66200.0,7.9,0.4961832061068703
0.00880850244831499,0.022513631133278856,0.021126121646158545,0.010478414036906183,0.007183908045977013,11.3,29.8,62400.0,8.0,0.5267175572519084
0.0008737656584119428,0.031983282166658016,0.031085578993633286,0.008088537417700757,0.005747126436781611,24.0,31.1,63000.0,7.6,0.4427480916030534
0.00150582884347669,0.02593303392370186,0.02592534966517187,0.014183747029511392,0.008237547892720309,32.0,31.1,66100.0,7.8,0.4618320610687022
0.0012276407500687796,0.030814198042757746,0.031031579698084972,0.013602836305571674,0.005876436781609196,20.0,32.1,67400.0,8.6,0.48091603053435117
0.000999398990918741,0.04431912733266459,0.04071628138656819,0.023583473183791927,0.005322796934865901,48.0,32.0,46830.0,7.6,0.36106870229007637
0.002316659759194908,0.045081318191206594,0.045312930792961316,0.006808246371697852,0.004256944444444445,26.5,25.5,53100.0,9.5,0.6946564885496183
0.0025592359982005153,0.04041524048422503,0.03974647632541805,0.009152886040611175,0.0048189655172413805,36.11,28.3,57300.0,8.9,0.5496183206106869
0.0012433449166321293,0.04140140715764966,0.04133035506092263,0.007371574431939131,0.006034482758620691,13.0,21.2,51600.0,8.2,0.7022900763358778
0.0008737656584119428,0.0401842784807124,0.039666034554534595,0.015702001504598037,0.0094588122605364,30.5,26.9,56400.0,8.2,0.46564885496183206
0.001656848610653565,0.020226988927865834,0.019945148230619988,0.005869366271295721,0.005340038314176247,10.0,30.9,63500.0,8.1,0.4427480916030534
0.005023892767699953,0.022278909121267676,0.01983471201010265,0.012902431750671685,0.00021551724137931042,45.8824,32.5,65200.0,8.2,0.43511450381679395
0.0015650323706561154,0.023803638987286737,0.02364737336375866,0.011161235928107733,0.0031369731800766293,23.0,22.5,51700.0,8.4,0.6870229007633588
0.00011061400929733892,0.04261844299487091,0.04272337902054471,0.009266405180023432,0.004238505747126438,18.5,23.6,50500.0,8.4,0.648854961832061
0.0012131645784848194,0.01982807987808474,0.01861401684276566,0.010256496922265679,0.008788314176245211,19.5,29.1,63800.0,8.0,0.4732824427480916
0.00154425091715875,0.03344550769387097,0.03273926679264336,0.018194301407483696,0.010009578544061305,11.0,25.7,56300.0,8.2,0.5496183206106869
0.002746623308997779,0.03941375525765818,0.0392176500342336,0.007695914830259868,0.009291187739463604,23.4,31.4,59800.0,7.9,0.3893129770992366
0.48277678003185703,0.4920551368574623,0.49204130245000793,0.43531312419523044,0.5875478927203066,48.3333,24.6,1377.0,7.87,0.0
0.35830059664025293,0.37839379353500885,0.3716270521705628,0.3287416975259485,0.2931992337164752,43.0,26.1,901.0,7.81,0.11297709923664122
0.5614581968074491,0.7760007662990159,0.775997271340842,0.6829043419449125,0.6159722222222224,46.6667,31.2,1078.0,7.81,0.0
0.6825408633040858,0.8684714444413832,0.8670740711540778,0.6991384324082293,0.8362308429118775,28.0,31.8,1340.0,7.8,0.0
0.5137671225598027,0.5046813382353013,0.5046984030230691,0.5952470816619134,0.6704980842911878,85.0,28.6,1247.0,7.78,0.0
0.3277093524806089,0.3227108528629992,0.32179029905209183,0.31109075163838845,0.319204980842912,86.667,28.5,1022.0,7.78,0.10152671755725191
0.23679049342963646,0.2685388785691097,0.25490639085145145,0.3052867655631753,0.26652298850574724,166.0,23.6,731.0,7.72,0.0
0.5214964063435387,0.5121735033175925,0.5122968421601983,0.5989001787798418,0.7825670498084293,55.0,33.2,1549.0,7.9,0.0
0.346630936735824,0.3523207573195586,0.3403915705753149,0.38044292266205626,0.41192528735632195,16.0,,917.0,7.59,0.14122137404580154
0.5522157870562244,0.5425232474710635,0.5424961919585345,0.5607490419582104,0.5464209770114943,96.67,,594.0,8.0,0.42366412213740456
0.4538769572645939,0.521926779683393,0.5217274500009704,0.633146598616637,0.5458572796934866,35.0,32.5,927.0,7.7,0.0
0.2578696884789275,0.29433599514856773,0.25313291097805213,0.27282746132112723,0.22591977969348662,155.0,32.5,1663.0,7.8,0.07633587786259542
0.33867589079818494,0.3403410685141089,0.34010144624321376,0.4345654342243647,0.5202954980842913,74.0,32.1,1305.0,7.2,0.0
0.18641563615453374,0.25122858857938263,0.24993936106622006,0.3182540653935111,0.2277880747126437,128.0,25.6,688.0,7.6,0.0
0.16292744556971292,0.25214192249559464,0.25224556743787685,0.3029919718923197,0.3354801245210729,100.0,27.0,753.0,7.7,0.0
0.6022314321845675,0.6208698714673588,0.6206641653338637,0.6371091847567525,0.6801482279693487,132.5,30.2,1128.0,7.9,0.0
0.4699065661127701,0.46340250271271843,0.4615803369760339,0.5859876754062748,0.5896886973180078,135.0,30.9,1417.0,7.5,0.0
0.4668580921917231,0.4874668820424291,0.4874066956712066,0.6253054134290241,0.5543462643678162,70.0,32.7,1533.0,7.8,0.0
0.43462610504788585,0.4983458863847515,0.4982697706371796,0.5283081739072247,0.5477147988505748,140.0,30.8,1152.0,8.0,0.0
0.22501425773016936,0.24546426345181915,0.24178474775735773,0.246990846601843,0.2639272030651342,24.67,21.2,631.0,7.6,0.1137404580152672
0.3267519887024462,0.32100515518054085,0.3208491419405146,0.3256570496324455,0.36657088122605375,86.15,26.5,725.0,7.8,0.03206106870229007
0.595049999468656,0.640219896437761,0.6391807930773925,0.6719928481235117,0.7159530651340997,166.67,30.2,1184.0,7.7,0.0
0.643005376020328,0.7817624222847441,0.781727139841646,0.5460207444704657,0.7829358237547894,110.0,32.8,1324.0,7.5,0.0
0.16083711473133477,0.30374834086723757,0.3029049392315236,0.5541104768264761,0.3825838122605365,340.0,31.2,921.0,7.8,0.0
0.4792590467216667,0.5955185015744108,0.5859719859269386,0.5539363572442196,0.534066091954023,133.33,32.8,1266.0,8.0,0.0
0.37204882696960356,0.45709474030746977,0.45622730276815343,0.4562433222152859,0.42763409961685833,200.0,19.4,748.0,7.6,0.0
0.30991069878818145,0.3222909156175411,0.3219295457308101,0.3356723397216443,0.40119252873563227,100.0,27.2,742.0,7.8,0.02748091603053436
0.4958019102406516,0.5525338291097954,0.5523992123810402,0.5620602306947902,0.5968318965517243,92.0,33.3,1244.0,7.6,0.0
0.41241826453609537,0.488035943081734,0.4875200106159922,0.5416779972424239,0.5788553639846744,55.0,30.2,1256.0,7.7,0.0
0.2500555785804614,0.2529117030009208,0.2454510816992162,0.2318765840400967,0.3285344827586208,240.0,23.4,675.0,7.8,0.0
0.3265307370685634,0.39464670878912894,0.38568546464327635,0.41723200051621334,0.3375766283524905,106.0,22.8,758.0,7.8,0.18625954198473282
0.2368941881595307,0.28359894273203007,0.2807726802380872,0.2715963334512908,0.3393869731800767,27.33,26.7,1020.0,7.4,0.03511450381679389
0.5168248772890593,0.5875772243659042,0.5875641990335101,0.635566007282637,0.6643175287356322,138.67,31.9,1060.0,7.7,0.0
0.40364194972541323,0.48158977986983825,0.48125769420315007,0.472151365225554,0.5811302681992337,57.5,24.6,1302.0,7.81,0.32519083969465645
0.31922437947878696,0.352275660427505,0.3512229331433004,0.3316266200162751,0.2952107279693488,106.6667,27.2,795.0,7.97,0.516793893129771
0.9146602527544281,0.8993011931365732,0.898805041556242,0.8093629561954394,0.7768917624521073,55.0,30.8,1075.0,7.52,0.0
0.8251417802857214,0.9173538759154024,0.9171313716963272,0.7420196471756866,0.9647988505747129,26.0,31.5,1291.0,7.65,0.0
0.6004210605862023,0.5898408887416038,0.5898854258455022,0.6068038421704998,0.6688697318007664,93.33,29.1,974.0,7.86,0.13129770992366413
0.37243670807607426,0.3999767065152522,0.39974800947824607,0.49050220355159563,0.33237547892720315,540.0,29.0,1179.0,7.8,0.0
0.5850215312388934,0.6117440987420938,0.611612829415436,0.8382292516459849,0.8472222222222224,180.0,32.7,1426.0,7.9,0.0
0.2032996225096203,0.2292461863011332,0.2289611454871029,0.2812323159799271,0.271819204980843,200.0,28.7,712.0,7.5,0.12290076335877863
0.4330343874017161,0.42569425945808664,0.4253323463952197,0.5140076643343179,0.45133596743295035,70.0,28.7,984.0,7.9,0.0
0.42822253630555346,0.6942516827604701,0.6940752790110635,0.7724301443331844,0.6015086206896553,70.0,32.1,1264.0,7.7,0.0
0.21612850967459313,0.31211222446303766,0.2575292104615811,0.28873840632443293,0.264197796934866,96.0,33.1,1398.0,7.9,0.09694656488549618
0.23421833986886428,0.2625988310690616,0.2503260619544179,0.2836160472021117,0.2665936302681993,69.44,32.8,1123.0,7.4,0.0
0.18045650713358813,0.3247066050282129,0.2896018900774925,0.3209559916169956,0.20234913793103454,123.33,27.0,744.0,7.8,0.09465648854961835
0.15071222528040204,0.2227234999533132,0.2229315182141063,0.24301921307166918,0.21270977011494255,108.0,27.7,688.0,7.7,0.03511450381679389
0.4880607243517308,0.4880727076092754,0.4878779242615074,0.5200509794823972,0.5574698275862069,90.0,31.5,1088.0,7.9,0.0
0.4171312620364171,0.4546635930840817,0.45444490813572974,0.580410044787995,0.5569334291187741,140.0,32.8,1315.0,7.6,0.0
0.36855326841490643,0.4486897519274047,0.4487470538346511,0.48669888561760305,0.44475407088122615,93.33,32.9,1383.0,7.8,0.0
0.3558187715563301,0.4002042102393433,0.40022852427586386,0.44055770843607667,0.4241448754789273,153.33,31.2,1124.0,8.1,0.0
0.12405512280540176,0.2877929072731538,0.19134090883553836,0.20204068150404497,0.0990565134099617,155.0,20.8,543.0,7.6,0.20381679389312973
0.20278754860321477,0.2355886707601709,0.2309333501970858,0.3129855823864728,0.21865421455938702,89.09,26.3,634.0,7.8,0.0267175572519084
0.44644040859171413,0.49196809962369964,0.49066346143934914,0.5057479093273983,0.5107806513409963,114.0,29.1,1073.0,7.8,0.05572519083969467
0.542424274626908,0.7030721288696956,0.7029028869797065,0.5102955031228007,0.6669133141762452,74.0,31.8,1236.0,7.4,0.0
0.27281136462122846,0.35939809134077233,0.35933559601060816,0.5353875005697296,0.4664535440613028,315.0,31.1,1276.0,7.7,0.0
0.33034599939308706,0.502090181761364,0.49926759682890876,0.49013689383980286,0.46318486590038327,193.75,31.9,1069.0,7.9,0.0
0.3767698300525794,0.4427004529580114,0.4409237027563042,0.44907027824821366,0.34172174329501925,166.67,18.9,738.0,7.9,0.0
0.2967554247268596,0.351465216126565,0.35101148620269246,0.37185507173641436,0.34388409961685834,255.0,22.2,719.0,7.9,0.0
0.3424841629974413,0.376314880194176,0.37617302210052334,0.3849720802663962,0.2743654214559388,104.0,25.6,739.0,7.9,0.048091603053435114
0.6842775788189758,0.7712833946489369,0.7707116085670463,0.7082131353422978,0.7284051724137932,150.0,31.6,1305.0,7.5,0.0
0.3540969572882092,0.5868579486660894,0.5860036751094078,0.6373174454335689,0.5734099616858239,132.5,29.1,1277.0,7.7,0.0
0.3247823556013692,0.3851219573842957,0.38511050911724476,0.40631538553062857,0.3685536398467434,273.33,23.1,742.0,7.9,0.0
0.367788015005154,0.3722608483150136,0.3721301092364426,0.43368971514889876,0.38324952107279703,260.0,22.4,760.0,7.8,0.03282442748091603
0.28590703369547377,0.3570122963186569,0.35678820361941077,0.38800551651805903,0.43375478927203076,101.54,27.8,1037.0,7.2,0.0
0.39519591833361084,0.4722870082259933,0.4722032241897529,0.48736463696152454,0.3500311302681994,88.25,32.1,726.0,7.5,0.551145038167939
0.0016530701645631348,0.0050829744517402785,0.0026465690853429385,0.007064304580898434,0.0055076628352490435,19.3,24.5,144.0,8.0,0.5572519083969466
0.0016058395884327595,0.020006958800913792,0.01998856124982693,0.01986721504092749,0.00909961685823755,42.0,33.2,239.0,7.4,0.3435114503816794
0.0005501417507666113,0.023409279083590303,0.015096796174899773,0.02264186179582499,0.028520114942528742,7.0,34.0,220.0,7.7,0.3992366412213741
0.00148379577971187,0.007726051536858214,0.007433075000331982,0.010688723179396259,0.008797892720306516,10.5,24.8,125.0,7.4,0.20610687022900764
0.008230376581191133,0.03899286640511088,0.03508914155420837,0.05835583658228525,0.0305447796934866,43.0,32.5,247.0,7.6,0.20610687022900764
0.0013271791892635455,0.011955225540280147,0.010501377190976147,0.004813552922025325,0.005392480842911879,14.0,23.4,132.0,7.7,0.5343511450381679
0.008091542302655894,0.025285755423655586,0.021835703962768252,0.03122971272146688,0.03655340038314177,25.5,32.2,225.0,,0.366412213740458
0.0036974928829425595,0.01582434391507264,0.013664004032442665,0.005486473895804452,0.006815852490421457,10.0,29.6,177.0,8.0,0.366412213740458
0.0008625483965809785,0.023022787345826013,0.023057536690501576,0.01843209413109463,0.011903256704980845,26.5,37.1,225.0,9.0,0.7404580152671755
0.003540569293749388,0.05150366801594494,0.04729992378809654,0.05446375180243642,0.013707375478927206,54.29,20.8,104.0,8.9,0.5419847328244275
0.0013422929736252654,0.012996539005016803,0.010129627096558635,0.008222029097430663,0.007501436781609197,19.0,21.1,153.0,8.0,0.5267175572519084
0.001117971352294048,0.01494833156469806,0.01425286565393147,0.02514833025295308,0.012254310344827588,15.8,26.4,153.9,8.8,0.4122137404580153
0.009715329510018196,0.013496573715465627,0.00917941593284735,0.02177911633629183,0.05095785440613027,17.0,,233.0,7.43,0.13282442748091605
0.0014641478600416339,0.009864219826436616,0.007684336554811514,0.00399160607049146,0.005747126436781611,10.0,23.6,143.0,7.6,0.4274809160305343
0.0011335338271290067,0.009794590039426475,0.00970408664625744,0.002796667760888747,0.006226053639846745,10.0,31.9,218.0,7.7,0.2900763358778626
0.0011870696851727872,0.010071716591726836,0.009917669414548275,0.009983368165785059,0.01062116858237548,11.0,27.0,136.0,7.5,0.4389312977099237
0.0014063612501461196,0.00835868457170335,0.008620664838583895,0.010777319319779662,0.004827825670498085,6.5,26.4,134.0,7.9,0.21374045801526714
0.006490496617700367,0.019738211032983653,0.019956825636321104,0.02563364591212458,0.01531130268199234,24.0,32.9,230.0,7.9,0.48091603053435117
0.0009495943483892602,0.010374931104226994,0.010004982978846298,0.005283675794117592,0.003055555555555556,14.5,24.2,135.0,7.8,0.5648854961832062
0.0026719045375595257,0.020595075191930445,0.02070947273936337,0.012659005746458334,0.008397988505747127,10.0,32.4,225.0,9.4,0.7557251908396947
0.0043593349462575075,0.019262755637349405,0.01264080327921982,0.018205397263215718,0.015718390804597707,35.0,21.7,116.0,8.0,0.5190839694656488
0.001652078322464397,0.014320294095795591,0.01158449719691189,0.009444963104572636,0.008362308429118776,10.5,21.4,162.0,8.0,0.5572519083969466
0.0004469193266336761,0.009627455340673132,0.009716878396836598,0.016829340446971798,0.010350814176245213,12.83,29.3,165.9,8.6,0.4961832061068703
0.011311722983224881,0.013262153432531487,0.010748784969419127,0.023178901213255013,0.04432471264367817,14.0,,242.0,7.27,0.18854961832061068
0.001100472423837744,0.014910058391771485,0.014611847213288117,0.027002703803983688,0.00407088122605364,22.0,29.2,133.5,7.92,0.33969465648854963
0.0025740663991054534,0.03350585350927976,0.033766971356414946,0.040276761368941816,0.020234674329501923,14.38,30.7,213.0,7.27,0.2259541984732824
0.0017947618929542609,0.011001506347602249,0.006987871006037056,0.009624886672904244,0.0021551724137931043,13.0,27.9,154.0,7.5,0.5038167938931297
0.0010154573868030685,0.016200530444359425,0.015670474847425293,0.013721818020113545,0.005986590038314177,32.0,34.3,232.0,7.8,0.3435114503816794
0.0007104659414411703,0.007561864499088301,0.0072432417072543585,0.011417294137308314,0.011625239463601535,18.0,,140.0,7.3,0.39541984732824426
0.0014582440380253368,0.009341323335919461,0.009617515978544777,0.008885049153787367,0.006703304597701151,9.0,27.7,138.0,8.0,0.19083969465648853
0.004446687896810637,0.01558676708179404,0.015831683406448287,0.0226896593282091,0.020641044061302686,12.5,,1140.0,7.6,0.21374045801526714
0.001435974821379865,0.010694555036532544,0.01096273918600264,0.0052336590905870785,0.002603208812260537,11.5,25.1,137.0,7.9,0.6412213740458016
0.008749086383542978,0.03370258086751241,0.033297367852394615,0.02939053195751551,0.013408045977011496,24.5,34.2,253.0,8.4,0.6259541984732824
0.006677388007448261,0.03121918809393773,0.03149804910713581,0.0287710417967229,0.009270833333333336,19.5,33.5,238.0,8.9,0.6412213740458016
0.0020849465526992864,0.0195668985470097,0.01397476696030583,0.01621804414887361,0.01255387931034483,17.5,22.3,120.0,8.0,0.5038167938931297
0.002609111486594191,0.014273874237788831,0.011920100729348009,0.008697785250125342,0.006465996168582376,19.0,23.4,150.0,8.5,0.6793893129770993
0.0005539438121451066,0.01343678493835292,0.013491141283236847,0.01915656815765948,0.009893678160919541,17.95,31.9,169.3,8.3,0.3969465648854962
0.020075356384216016,0.03063014330576094,0.026539980511965322,0.02672957504750307,0.0419300766283525,10.0,,238.0,7.52,0.1847328244274809
0.002533920409394634,0.030792612808784602,0.031034504853389818,0.0335287740291425,0.014200191570881229,9.44,31.3,216.0,7.16,0.21374045801526714
0.003920137818821149,0.0190553517117752,0.015113302408405728,0.0053572498528945585,0.0035919540229885066,11.5,27.8,148.0,7.5,0.4274809160305343
0.0012988408435853204,0.013183239673919992,0.012559595396232718,0.010137003091305406,0.007902298850574715,12.0,32.8,224.0,7.6,0.35877862595419846
